"DateTime";"load";"hydro";"wind";"heat";"nuclear"
"2021-09-28 01:00:00";12470;4323,7;5751,5;1091,7;5455,5
"2021-09-28 02:00:00";12476,7;4670,5;5474,8;1106,8;5455,7
"2021-09-28 03:00:00";13015;5534,2;5272,7;1136,7;5456,7
"2021-09-28 04:00:00";14734,8;6305,7;5159,3;1178,7;5444,8
"2021-09-28 05:00:00";16031,7;6943;4916,3;1235,2;5441,8
"2021-09-28 06:00:00";16453,5;7267,7;4557,7;1260,8;5440,8
"2021-09-28 07:00:00";16398,3;7406,2;4113,3;1271,5;5440,8
"2021-09-28 08:00:00";16542,3;7565,8;3968,7;1273;5444,7
"2021-09-28 09:00:00";16199,7;7530,7;3759,2;1285,5;5440
"2021-09-28 10:00:00";15977;7474,7;3640;1283;5447
"2021-09-28 11:00:00";15774,8;7463,5;3498,2;1277,8;5449,3
"2021-09-28 12:00:00";15539,5;7547,2;3362,2;1277,8;5452,5
"2021-09-28 13:00:00";15494;7662,3;3120;1278;5448,3
"2021-09-28 14:00:00";15727,7;7875,3;2975,2;1283;5450,8
"2021-09-28 15:00:00";16016,5;7984;2777,5;1283,2;5449,8
"2021-09-28 16:00:00";15429,7;7982,2;2603,7;1280,5;5451,2
"2021-09-28 17:00:00";15358,2;7956,5;2688,5;1273,3;5453,7
"2021-09-28 18:00:00";15194,8;7860,3;2813,5;1260,3;5457,7
"2021-09-28 19:00:00";14496;7652;2847,3;1243,8;5456
"2021-09-28 20:00:00";13654,5;7529,8;2746,7;1201;5458,7
"2021-09-28 21:00:00";12687,7;7364,7;2611,8;1170,5;5460,2
"2021-09-28 22:00:00";12256,3;7168,3;2766,5;1117,7;5459,7
"2021-09-28 23:00:00";11922,2;7040;2802;1093;5459,5
"2021-09-29 00:00:00";11818,8;7001,8;2803,7;1099,2;5461,8
"2021-09-29 01:00:00";11725,3;6992,2;2785,7;1115,2;5462,5
"2021-09-29 02:00:00";11795;7022,7;2817,8;1171,3;5461
"2021-09-29 03:00:00";12355,8;7128,2;2897,5;1233,7;5463,7
"2021-09-29 04:00:00";13658;7597,2;2985,3;1305,7;5462,3
"2021-09-29 05:00:00";15099,3;8014,5;3059,2;1371,3;5460,7
"2021-09-29 06:00:00";15720,2;8154,2;3136,8;1393,7;5461,8
"2021-09-29 07:00:00";15649,2;8188,2;3140;1397,7;5461,8
"2021-09-29 08:00:00";15642,2;8104,5;3294,7;1402,2;5462,3
"2021-09-29 09:00:00";15554,5;8051,2;3357,7;1403,8;5466,7
"2021-09-29 10:00:00";15609,7;8156,5;3419;1406,5;5466,5
"2021-09-29 11:00:00";15226,8;8169,8;3441,7;1410,3;5463,3
"2021-09-29 12:00:00";15163,2;8124,7;3489,8;1408,5;5453,5
"2021-09-29 13:00:00";15121;8098,5;3525,7;1395,5;5426,5
"2021-09-29 14:00:00";15453,8;8309,2;3651,8;1383,8;5435,2
"2021-09-29 15:00:00";15411,3;8439,5;3790,2;1362;5445,2
"2021-09-29 16:00:00";15423,7;8422,8;4040,5;1355,5;5448,8
"2021-09-29 17:00:00";15763,8;8465,2;4293,5;1362,5;5455
"2021-09-29 18:00:00";15124;8285,8;4397,5;1357,3;5459,7
"2021-09-29 19:00:00";14132;7931,3;4383,3;1311,8;5459,7
"2021-09-29 20:00:00";13325;7220,5;4330,5;1267,2;5462,3
"2021-09-29 21:00:00";12491,3;6476;4141;1223,3;5460,7
"2021-09-29 22:00:00";12175,7;6237,2;4050,8;1184,3;5462,5
"2021-09-29 23:00:00";11966,7;5988,2;3905,8;1162,2;5465,2
"2021-09-30 00:00:00";11797;5807,2;3823,2;1194,8;5467
"2021-09-30 01:00:00";11971,7;5719,2;3736,2;1195,3;5466,5
"2021-09-30 02:00:00";12043,2;5627;3659,3;1196,5;5466
"2021-09-30 03:00:00";12474;6189,3;3717,8;1216,2;5469,2
"2021-09-30 04:00:00";13576,2;6588,3;3762;1263,3;5468,3
"2021-09-30 05:00:00";14907,7;7650;3653,8;1311,2;5469,3
"2021-09-30 06:00:00";15298,5;7998,5;3545,2;1352,3;5463,8
"2021-09-30 07:00:00";15479;8008,8;3614,7;1369;5468,7
"2021-09-30 08:00:00";15607,2;7833,3;3542,8;1366,8;5469,8
"2021-09-30 09:00:00";15626,7;7574,8;3532,5;1372,7;5472
"2021-09-30 10:00:00";15644;7489,2;3647,3;1378,2;5470,8
"2021-09-30 11:00:00";16050,8;7846;3791,7;1388,2;5467,8
"2021-09-30 12:00:00";16148,3;7979;3911,8;1383,3;5472,7
"2021-09-30 13:00:00";15676,3;8080,2;4051,8;1378,7;5456
"2021-09-30 14:00:00";15560,3;7949,7;4166;1382,2;5467,5
"2021-09-30 15:00:00";15739,7;8132,5;4227,3;1384,7;5474,2
"2021-09-30 16:00:00";15760,7;8192,5;4313,5;1389,2;5469,3
"2021-09-30 17:00:00";15655,5;8121;4419,8;1387,5;5473,2
"2021-09-30 18:00:00";15252,8;7950,2;4535,5;1365,3;5474,2
"2021-09-30 19:00:00";14599,8;7779;4545;1336;5471,5
"2021-09-30 20:00:00";13874,8;7316;4486,3;1256;5469,3
"2021-09-30 21:00:00";13115,7;6505,7;4490,8;1221;5460,8
"2021-09-30 22:00:00";11962,8;5756,8;4499;1172;5466,2
"2021-09-30 23:00:00";11567,7;5258,5;4677,5;1145,5;5471,7
"2021-10-01 00:00:00";11459,2;5083;4766,3;1133,7;5475,3
"2021-10-01 01:00:00";11428,2;4583,8;4962;1132;5471,8
"2021-10-01 02:00:00";11729,5;4580,5;5139;1147;5473,5
"2021-10-01 03:00:00";12321;5108,2;5312;1174,2;5478,3
"2021-10-01 04:00:00";13690,7;5725;5545,2;1219;5476,8
"2021-10-01 05:00:00";14920,2;6533;5901,8;1284,5;5476,7
"2021-10-01 06:00:00";15555,3;6717,3;6183,3;1344,3;5479,5
"2021-10-01 07:00:00";15477,3;6513,5;6407;1364;5482,8
"2021-10-01 08:00:00";15755,7;6523,5;6638,8;1349,3;5478,8
"2021-10-01 09:00:00";15762,5;6378,2;6813;1353,5;5481,5
"2021-10-01 10:00:00";15658,7;6222,8;6853,3;1344,2;5438,7
"2021-10-01 11:00:00";15483,7;6078,8;6911,8;1352;5411,3
"2021-10-01 12:00:00";15266;5827,5;7003,8;1342,3;5264,3
"2021-10-01 13:00:00";15237,5;5733,7;7183,3;1339,2;5193,2
"2021-10-01 14:00:00";15021,7;5703,2;7314,3;1353,2;5189,8
"2021-10-01 15:00:00";15172;5664;7464,8;1359,3;5190,5
"2021-10-01 16:00:00";15148,2;5349,5;7611;1356,7;5164,2
"2021-10-01 17:00:00";14917,3;5183;7754,2;1353,5;4945,2
"2021-10-01 18:00:00";14544,8;4944,5;7765,5;1317,2;4824,5
"2021-10-01 19:00:00";13809,5;4722,7;7822,2;1232,5;4672,7
"2021-10-01 20:00:00";12961,8;4414,5;7802,3;1137;4508
"2021-10-01 21:00:00";12268,3;4250,8;7746,8;1096;4489
"2021-10-01 22:00:00";11596,7;3866,5;7807;1057,7;4489,2
"2021-10-01 23:00:00";11145,3;3582,3;7636;1042,7;4501,2
"2021-10-02 00:00:00";10846,8;3526,7;7434,8;1033,5;4500,3
"2021-10-02 01:00:00";10767,5;3549;7344,5;1029,5;4501
"2021-10-02 02:00:00";10725,5;3579,8;7192,2;1013,2;4472,7
"2021-10-02 03:00:00";10851,8;3682,5;7109,8;1025,8;4352
"2021-10-02 04:00:00";11246,8;3957;7019;1071,5;4316,5
"2021-10-02 05:00:00";11712,7;4130,5;6939,7;1172,5;4315,2
"2021-10-02 06:00:00";12296,5;4520,8;6787;1165,2;4312,5
"2021-10-02 07:00:00";13004,2;5031,5;6751,5;1187,5;4318,8
"2021-10-02 08:00:00";13392,2;5233,2;6730;1230,5;4319
"2021-10-02 09:00:00";13532,7;5312,7;6646,8;1246,3;4304,5
"2021-10-02 10:00:00";13788,5;5632,3;6528,5;1246,3;4283,3
"2021-10-02 11:00:00";13511,7;5824,8;6313,8;1240,2;4310,2
"2021-10-02 12:00:00";13403,2;6004,3;6084,2;1229;4302,8
"2021-10-02 13:00:00";13169,5;6219,2;5795,2;1223,7;4304
"2021-10-02 14:00:00";13330;6384,3;5675;1232,2;4313
"2021-10-02 15:00:00";13907,2;6432,5;5684,3;1241,5;4445,8
"2021-10-02 16:00:00";14412;6380,3;5734,8;1253,8;4493,8
"2021-10-02 17:00:00";14400;6287,3;5899,8;1252,7;4503,2
"2021-10-02 18:00:00";13949,2;6049,3;5945,2;1216,2;4498,5
"2021-10-02 19:00:00";13149,2;5806,7;5894,7;1168,2;4498,2
"2021-10-02 20:00:00";12556,8;5377,8;5891,5;1100,8;4498,8
"2021-10-02 21:00:00";11907,7;4805;5758;1024;4496,3
"2021-10-02 22:00:00";11464;3616;5806,8;964,3;4488,8
"2021-10-02 23:00:00";11185,2;3205,5;5755,3;939,2;4490,3
"2021-10-03 00:00:00";11103,5;3115,3;5391,2;930,2;4488,8
"2021-10-03 01:00:00";11014;3001,7;5495,2;919,8;4491,2
"2021-10-03 02:00:00";11101,5;2932,7;5543,3;918;4492,8
"2021-10-03 03:00:00";11130,3;2985,5;5934,3;918;4495,5
"2021-10-03 04:00:00";11289,8;3048,8;6492;923;4493,8
"2021-10-03 05:00:00";11615;3347,3;6872,2;929,8;4494
"2021-10-03 06:00:00";11893,7;3635;7358,2;962,7;4496,8
"2021-10-03 07:00:00";12139,3;4012,7;7818,2;989,8;4492,7
"2021-10-03 08:00:00";12788,7;4377,3;8108,8;1003,2;4502,2
"2021-10-03 09:00:00";13143;4636,2;8202,8;1019,2;4633
"2021-10-03 10:00:00";13344,3;4706,8;8305,5;1035,3;4748,3
"2021-10-03 11:00:00";13335,2;4731,3;8279;1053,8;4872,3
"2021-10-03 12:00:00";13603,8;4865;8364,2;1062,8;4958,5
"2021-10-03 13:00:00";13743,5;5039,3;8444,7;1081,5;4970,2
"2021-10-03 14:00:00";13854,5;5365,7;8452;1083,3;4968,5
"2021-10-03 15:00:00";13986,5;5428,3;8603,5;1106,3;4959,2
"2021-10-03 16:00:00";14163;5505,7;8736,5;1102,7;4951,5
"2021-10-03 17:00:00";14266;5486;8823,7;1101,8;4956,3
"2021-10-03 18:00:00";13971;5034,8;8972,8;1093,7;4958,3
"2021-10-03 19:00:00";13340,5;4670,2;9007,5;1076,2;4961,3
"2021-10-03 20:00:00";12748,5;4525,8;8914,8;1040,5;4961,8
"2021-10-03 21:00:00";12056;4260,5;8722,7;991,5;4957,2
"2021-10-03 22:00:00";11618,7;3873,5;8511,3;947,2;4952,3
"2021-10-03 23:00:00";11113,2;3551,8;8029,3;917,5;4942,5
"2021-10-04 00:00:00";10840,7;3481;7607,5;908,8;4953
"2021-10-04 01:00:00";10742,3;3472,8;7323,5;906,3;4954,3
"2021-10-04 02:00:00";10914,8;3749,5;6990,8;923,5;4957,5
"2021-10-04 03:00:00";11527;4232,5;6662,2;960,3;4967,3
"2021-10-04 04:00:00";12999,8;4963;6301,3;1066,2;4984,2
"2021-10-04 05:00:00";14424,8;5532;5935;1130,2;4979,8
"2021-10-04 06:00:00";15009,3;5710,8;5578,2;1168,2;4983,3
"2021-10-04 07:00:00";15184,8;6205,7;5364,8;1188,2;4980,2
"2021-10-04 08:00:00";15334,7;6515,2;5214,8;1195,2;4972
"2021-10-04 09:00:00";15269;6556,3;5106;1196;4964,2
"2021-10-04 10:00:00";15226,7;6884,3;4883,2;1190,2;4956,5
"2021-10-04 11:00:00";14860,5;6923,3;4682;1193,2;4951
"2021-10-04 12:00:00";14896,5;7109,7;4522,5;1182,3;4953,3
"2021-10-04 13:00:00";15040,3;7255,5;4334,5;1169,2;4949
"2021-10-04 14:00:00";15051,2;7335,3;4187,8;1177;4946,2
"2021-10-04 15:00:00";15284,2;7357,8;4300,8;1178,2;4930,2
"2021-10-04 16:00:00";15503,7;7340;4588,8;1163;4860
"2021-10-04 17:00:00";15478,3;7388,5;4744,3;1158,3;4835,8
"2021-10-04 18:00:00";15314,8;7347,3;4822,5;1128;4853,8
"2021-10-04 19:00:00";14278,2;6954,5;4760,7;1118,7;4897,3
"2021-10-04 20:00:00";13641,7;6702,2;4712,7;1076,3;5043,3
"2021-10-04 21:00:00";13030,7;6297,8;4609,3;1048,8;5308,2
"2021-10-04 22:00:00";12226,3;5218,2;4506,7;999,2;5347
"2021-10-04 23:00:00";11444,7;4717;4235;980,8;5340,5
"2021-10-05 00:00:00";11377,7;4656,2;4166,5;973,2;5342,7
"2021-10-05 01:00:00";11469,3;4734,3;4095,5;972;5340,5
"2021-10-05 02:00:00";11552;4755;4067;977,8;5342,5
"2021-10-05 03:00:00";12325,5;5460,2;4154,8;992,3;5345,2
"2021-10-05 04:00:00";13740,3;6321,8;4134,7;1047,5;5347,7
"2021-10-05 05:00:00";15090,3;7050,2;4047;1109,7;5351
"2021-10-05 06:00:00";15827,7;7268,7;4009,3;1160;5351,8
"2021-10-05 07:00:00";16072,8;7309,8;4152,5;1201,3;5357,8
"2021-10-05 08:00:00";16094,7;7319,8;4157,8;1184,7;5357,3
"2021-10-05 09:00:00";15858,5;7330,2;3979,7;1185;5359,2
"2021-10-05 10:00:00";15689,5;7467;3768,3;1185,2;5362,5
"2021-10-05 11:00:00";15656,8;7529;3767,2;1175;5362,7
"2021-10-05 12:00:00";15534;7616;3687,3;1173,8;5358,5
"2021-10-05 13:00:00";15494;7757,8;3560,8;1176,5;5359,3
"2021-10-05 14:00:00";15567,7;7964,7;3559,8;1182,8;5353,7
"2021-10-05 15:00:00";15794,5;8065,2;3779,8;1190,7;5356
"2021-10-05 16:00:00";15703;8143;4078,8;1206,2;5366,5
"2021-10-05 17:00:00";15775,5;8100,2;4281,7;1207,3;5469,7
"2021-10-05 18:00:00";15393,2;8082,3;4406,2;1180,3;5521,7
"2021-10-05 19:00:00";14441,5;7776;4314,2;1149,2;5522
"2021-10-05 20:00:00";13647;7266,7;4257;1079;5525,2
"2021-10-05 21:00:00";13038,5;6797,8;4070;1048,5;5528,3
"2021-10-05 22:00:00";11992;5682,8;3920,7;1021,7;5527
"2021-10-05 23:00:00";11411,7;5307,5;3639,7;1004,5;5525,8
"2021-10-06 00:00:00";11315,8;5300,7;3448,8;1007;5542,2
"2021-10-06 01:00:00";11262,2;5501,8;3193,5;1027,2;5549,2
"2021-10-06 02:00:00";11307;5745,2;2951,3;1066;5548,7
"2021-10-06 03:00:00";12007,8;6473,5;2847;1114,7;5555
"2021-10-06 04:00:00";13510,3;7693,5;2764,8;1219,7;5560,3
"2021-10-06 05:00:00";14818;8540,8;2623,5;1294;5561,5
"2021-10-06 06:00:00";15425;8912;2461,3;1326,7;5562,2
"2021-10-06 07:00:00";15597;8915,2;2339,8;1336;5581,8
"2021-10-06 08:00:00";15723,3;8828,5;2301;1353,7;5585,3
"2021-10-06 09:00:00";16068,2;8954,7;2346,2;1348,7;5589,3
"2021-10-06 10:00:00";15877,3;9019,7;2238,5;1347,8;5591,7
"2021-10-06 11:00:00";15485,7;9137;2116,7;1346,3;5617,7
"2021-10-06 12:00:00";15347,2;9093,2;2047,8;1341,8;5622,2
"2021-10-06 13:00:00";15243;9080;1970,5;1341;5622,2
"2021-10-06 14:00:00";15162;9061,7;1875,3;1341,8;5627,2
"2021-10-06 15:00:00";15435,3;9139,7;1877,3;1350,3;5632,5
"2021-10-06 16:00:00";15419,5;9041;1930,2;1352,8;5628,5
"2021-10-06 17:00:00";15334,3;9062,2;1986,7;1351,3;5636,2
"2021-10-06 18:00:00";14955,2;8802,7;2056,8;1334,3;5636,7
"2021-10-06 19:00:00";14262;8396,5;2113,2;1286;5635,3
"2021-10-06 20:00:00";13501,3;7528,5;2173,7;1222,8;5632,8
"2021-10-06 21:00:00";12712,5;6762,3;2240,7;1186,2;5637,3
"2021-10-06 22:00:00";12252;6184,3;2258,7;1146,8;5635
"2021-10-06 23:00:00";11857,5;5713;2328,3;1127,5;5636,2
"2021-10-07 00:00:00";11824;5472;2442,8;1122,5;5630,3
"2021-10-07 01:00:00";11882;5399;2580,5;1120,3;5627,8
"2021-10-07 02:00:00";12039,7;5346,8;2753,2;1144,2;5629,5
"2021-10-07 03:00:00";12755,5;6101,3;3023;1179,8;5626,2
"2021-10-07 04:00:00";13851,8;6766,5;3029,3;1246;5621,8
"2021-10-07 05:00:00";15203,5;7075,7;3136,8;1307,2;5626,5
"2021-10-07 06:00:00";15706,8;7292;3090,8;1346,2;5630,8
"2021-10-07 07:00:00";15906,5;7724,5;3203,7;1372,8;5633
"2021-10-07 08:00:00";15957;7872,3;3129;1357;5634,3
"2021-10-07 09:00:00";15812;7979,3;2929,8;1338;5631,7
"2021-10-07 10:00:00";15528,3;8154,7;2905,7;1240,8;5632
"2021-10-07 11:00:00";15340,3;8259,3;2918,8;1225,3;5625,8
"2021-10-07 12:00:00";15572,8;8505,7;2911,8;1226;5625
"2021-10-07 13:00:00";15584,8;8807,8;2599,2;1224,3;5632,2
"2021-10-07 14:00:00";15489;8976,5;2278,7;1222,3;5622,3
"2021-10-07 15:00:00";15829,3;9193,3;2132,8;1223,7;5615,2
"2021-10-07 16:00:00";15904;9156,2;2017,3;1222,3;5610,2
"2021-10-07 17:00:00";15894,8;9017,7;2022,2;1212,8;5620
"2021-10-07 18:00:00";15504,5;8908,8;1972;1201,8;5620
"2021-10-07 19:00:00";14666,3;8892;1828,5;1190;5625,7
"2021-10-07 20:00:00";13904,5;8835,3;1734,5;1165,5;5625,8
"2021-10-07 21:00:00";12935,3;8785;1603;1136;5627,3
"2021-10-07 22:00:00";12267,7;8286,7;1500,5;1100,2;5634,7
"2021-10-07 23:00:00";11870,8;7978,7;1483,3;1088;5634,8
"2021-10-08 00:00:00";11731,8;7772;1636,5;1078,7;5634,3
"2021-10-08 01:00:00";11747,8;7694,8;1805,3;1078,7;5636,2
"2021-10-08 02:00:00";12040,8;7740,2;2154,7;1096,5;5633,3
"2021-10-08 03:00:00";12661,8;8056,8;2424;1145,8;5631,3
"2021-10-08 04:00:00";14121;8244,7;2573,3;1229,2;5639,5
"2021-10-08 05:00:00";15564,5;8321,7;2821,7;1269,8;5638,2
"2021-10-08 06:00:00";16104;8341,2;2955,3;1297,5;5639
"2021-10-08 07:00:00";16072,8;8415,5;2903,8;1322,8;5637,3
"2021-10-08 08:00:00";15998,7;8430;2823,3;1334,5;5639,7
"2021-10-08 09:00:00";15885,7;8489,2;2738,3;1337,7;5634,3
"2021-10-08 10:00:00";15654,8;8568,5;2611,5;1342,2;5631,8
"2021-10-08 11:00:00";15379,5;8679,5;2437,3;1325,5;5637,8
"2021-10-08 12:00:00";15088;8701,5;2301,2;1318,7;5640,7
"2021-10-08 13:00:00";14952;8721,2;2235,8;1316,3;5640,5
"2021-10-08 14:00:00";14875,3;8745;2260,3;1315,2;5636,2
"2021-10-08 15:00:00";14993,2;8655,7;2314,5;1316,7;5635,5
"2021-10-08 16:00:00";15304,2;8559,5;2551,5;1314,5;5639
"2021-10-08 17:00:00";15291,5;8416,5;2833,7;1300,7;5640,3
"2021-10-08 18:00:00";14892,3;8290,2;3031,8;1267,2;5638,5
"2021-10-08 19:00:00";14154;8228,3;3013,7;1242,7;5642,8
"2021-10-08 20:00:00";13330,5;8078,3;2900,7;1198,2;5643,2
"2021-10-08 21:00:00";12677,8;7700,8;2810,8;1155;5643,7
"2021-10-08 22:00:00";11768,5;7330,2;2705,3;1109,7;5645,2
"2021-10-08 23:00:00";11490,7;7243,3;2592;1086,2;5645,7
"2021-10-09 00:00:00";11280,3;7151,3;2448;1076,3;5643,2
"2021-10-09 01:00:00";11209,5;7206,5;2280,5;1073,3;5642
"2021-10-09 02:00:00";11228,5;7296;2232;1066,3;5644,8
"2021-10-09 03:00:00";11278;7723,5;2115,5;1073,3;5648,5
"2021-10-09 04:00:00";11583,3;8012,7;1966,3;1105,8;5649,7
"2021-10-09 05:00:00";11975,5;8190,7;1827,7;1142,8;5645,2
"2021-10-09 06:00:00";12644,8;8560,5;1663,3;1183,2;5645,2
"2021-10-09 07:00:00";13289,2;8800,7;1544,2;1214,2;5641,5
"2021-10-09 08:00:00";13639,3;8988,3;1416,8;1235,7;5642,7
"2021-10-09 09:00:00";13646,5;9105,7;1312,5;1247,3;5644,8
"2021-10-09 10:00:00";13613,7;9183;1381,8;1234;5650
"2021-10-09 11:00:00";13425,7;9166,7;1402,3;1230,2;5649,3
"2021-10-09 12:00:00";13287,5;9140,2;1371,3;1230;5652,8
"2021-10-09 13:00:00";13347,7;9040,2;1524,2;1210,8;5649,8
"2021-10-09 14:00:00";13740;8941,8;1786,8;1212,8;5649,5
"2021-10-09 15:00:00";14014,7;8586,8;2154,7;1216,5;5645
"2021-10-09 16:00:00";14265,5;8316,5;2567,3;1209,5;5643,2
"2021-10-09 17:00:00";14379;8075,2;3031,2;1204,7;5641
"2021-10-09 18:00:00";14102;7870;3366,7;1191,5;5636
"2021-10-09 19:00:00";13453,2;7642,8;3528;1161,5;5639,8
"2021-10-09 20:00:00";12944;7074;3782,5;1125,2;5640,8
"2021-10-09 21:00:00";12501,5;6425,5;3955,7;1098,2;5640,5
"2021-10-09 22:00:00";11752;5766,2;4076,8;1054,8;5641
"2021-10-09 23:00:00";11369,5;5416,8;4190,2;1027,8;5645,3
"2021-10-10 00:00:00";11286,5;5317,3;4289,8;1017,3;5645,8
"2021-10-10 01:00:00";11150,7;5320,3;4260,2;1016,8;5640,3
"2021-10-10 02:00:00";11054;5325,5;4200,2;1017;5643,3
"2021-10-10 03:00:00";11133,3;5375,2;4194,2;1021,2;5643,8
"2021-10-10 04:00:00";11640,8;5603,3;4163,3;1041,2;5639,3
"2021-10-10 05:00:00";11848,7;5832;4008,7;1061,7;5638,3
"2021-10-10 06:00:00";12276,5;6152,3;3794,8;1092,5;5630,7
"2021-10-10 07:00:00";12954,7;6754,8;3585,5;1125,5;5628,7
"2021-10-10 08:00:00";13366,3;7313,2;3319,3;1138,5;5624,3
"2021-10-10 09:00:00";13591,8;7624,7;3101,3;1151,7;5628,5
"2021-10-10 10:00:00";13567,5;7470,7;3014,5;1155,7;5631,2
"2021-10-10 11:00:00";13642,7;7281;3096,5;1150,2;5631,3
"2021-10-10 12:00:00";13660,3;7164,3;3204,2;1152,3;5635,3
"2021-10-10 13:00:00";13807,5;7193,7;3309,5;1155,5;5633,2
"2021-10-10 14:00:00";14066,5;7374,7;3522,8;1156,8;5630,2
"2021-10-10 15:00:00";14480,2;7897,3;3639,5;1167,8;5629,8
"2021-10-10 16:00:00";14763,3;8279,2;3898,3;1169,2;5630,8
"2021-10-10 17:00:00";14974,5;8011;4362;1167,3;5639,3
"2021-10-10 18:00:00";14727,5;7200,2;4759,2;1154,5;5640,7
"2021-10-10 19:00:00";14112,5;6548,5;5039,5;1160,3;5638,3
"2021-10-10 20:00:00";13267,5;6099,7;4913;1128,7;5636
"2021-10-10 21:00:00";12650,5;5834,2;4679,8;1105,3;5635,5
"2021-10-10 22:00:00";12203,7;5627,5;4107,5;1114,5;5645,8
"2021-10-10 23:00:00";11937,3;5464,8;3791;1097,8;5646
"2021-10-11 00:00:00";11824,7;5404,8;3594;1091,5;5647
"2021-10-11 01:00:00";11898,3;5433,8;3566,3;1088,5;5648
"2021-10-11 02:00:00";11904,8;5469,3;3426,2;1161,3;5645,8
"2021-10-11 03:00:00";12606,2;6123,3;3413;1236,8;5646,5
"2021-10-11 04:00:00";14082,5;7332,2;3256,8;1355,7;5645,5
"2021-10-11 05:00:00";15472,5;7742,2;3125,8;1421,2;5646,8
"2021-10-11 06:00:00";16222,8;8038,5;3012,7;1448,3;5648
"2021-10-11 07:00:00";16322,7;8124,2;2829,8;1496,2;5649,2
"2021-10-11 08:00:00";16177,5;8258,5;2607,8;1504,2;5649,7
"2021-10-11 09:00:00";15934,5;8298,2;2449,2;1545,7;5647
"2021-10-11 10:00:00";15651,7;8339,3;2330;1564,8;5651,8
"2021-10-11 11:00:00";15473;8352;2382,7;1568,7;5647,3
"2021-10-11 12:00:00";15267,5;8286,3;2579,5;1563,2;5622,8
"2021-10-11 13:00:00";15492;8272,2;2819,3;1558,7;5644,2
"2021-10-11 14:00:00";15625,2;8160,3;3031,7;1558,8;5654,2
"2021-10-11 15:00:00";15902,8;7933,8;3334,3;1547,3;5655,3
"2021-10-11 16:00:00";16343;7778;3683;1548,3;5652,7
"2021-10-11 17:00:00";16557,7;7672,5;3980,3;1554;5657
"2021-10-11 18:00:00";16006;7546;4189,7;1529,2;5657,3
"2021-10-11 19:00:00";15019,2;7499;4251,2;1507,3;5656,7
"2021-10-11 20:00:00";14238,3;7336,5;4361,2;1442,3;5659
"2021-10-11 21:00:00";13439,3;6788,3;4371,2;1370,8;5656,7
"2021-10-11 22:00:00";12867,3;6479,2;4262,3;1326,5;5659,7
"2021-10-11 23:00:00";12617,5;6255,5;4127,7;1320,8;5661,3
"2021-10-12 00:00:00";12676,7;6194;4059,2;1316;5662,2
"2021-10-12 01:00:00";12667,7;6197,3;3980;1315,8;5662,5
"2021-10-12 02:00:00";12869;6277,3;3948,5;1332,7;5661,8
"2021-10-12 03:00:00";13321,5;6768,8;3950;1396,8;5662,2
"2021-10-12 04:00:00";14899,8;7284;3809,3;1471,5;5661,5
"2021-10-12 05:00:00";16463,8;7824,7;3714,3;1534,8;5660,8
"2021-10-12 06:00:00";17125,7;8146,8;3650,2;1552,5;5660
"2021-10-12 07:00:00";17148,5;8300,5;3571,7;1569;5662
"2021-10-12 08:00:00";17164,3;8413,7;3547,2;1553,7;5664,2
"2021-10-12 09:00:00";16913,3;8377,8;3517,5;1550,8;5663
"2021-10-12 10:00:00";16658;8135,3;3573,7;1555,2;5661,2
"2021-10-12 11:00:00";16202,3;8016,5;3618,5;1516,8;5662,7
"2021-10-12 12:00:00";15984;8000,3;3622,5;1516,5;5661,8
"2021-10-12 13:00:00";15967,8;8064,2;3532;1523;5664,3
"2021-10-12 14:00:00";16183,7;8097;3555,7;1534;5663,5
"2021-10-12 15:00:00";16447,8;8137,7;3638,2;1527,7;5662,2
"2021-10-12 16:00:00";16733,2;8196,7;3743;1544,3;5661
"2021-10-12 17:00:00";16772,8;8151,2;4026,8;1568;5665,2
"2021-10-12 18:00:00";16547,8;7950,8;4255;1569,5;5653,8
"2021-10-12 19:00:00";15748,8;7732,2;4215,8;1549,8;5658,8
"2021-10-12 20:00:00";15102,7;7658,5;4339,3;1516,8;5660,5
"2021-10-12 21:00:00";14377,7;7479,3;4295,3;1469,3;5658,2
"2021-10-12 22:00:00";13745,2;7425;4176,8;1449,3;5654,7
"2021-10-12 23:00:00";13495,8;7446,8;4061,8;1437;5656,2
"2021-10-13 00:00:00";13490,5;7533,7;3923;1431,7;5657,8
"2021-10-13 01:00:00";13543,5;7614,2;3744,8;1432,7;5658
"2021-10-13 02:00:00";13790,8;7799,5;3489;1453,8;5657,5
"2021-10-13 03:00:00";14462;8049,8;3344,8;1479,7;5658,2
"2021-10-13 04:00:00";16299,2;8580,5;3157,5;1523,2;5659
"2021-10-13 05:00:00";17472,2;9355,5;2870,7;1540,2;5657,5
"2021-10-13 06:00:00";17751,5;9623,5;2415;1556,2;5655,5
"2021-10-13 07:00:00";17432,2;9797,5;1737,3;1583,2;5654,7
"2021-10-13 08:00:00";17107,8;9872,8;1174,7;1599,7;5658,3
"2021-10-13 09:00:00";16873,3;9923,7;894,3;1599,5;5657,3
"2021-10-13 10:00:00";16437,3;9871,2;675,2;1604,8;5652,2
"2021-10-13 11:00:00";16121;9859;560,7;1598,5;5654,3
"2021-10-13 12:00:00";16031,8;9887,3;485,8;1587,8;5656,2
"2021-10-13 13:00:00";15909,8;9862,2;461,5;1573,5;5653,2
"2021-10-13 14:00:00";16214,8;10054,3;473,2;1568,5;5655,8
